"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","ProductDescription","PartnerCode","PartnerName","PartnerISO3","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","036","AUS","Australia","49","PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS","807","TFYR Macedna","MKD",2017,"Gross Exports",3.8492939826
"H4","036","AUS","Australia","49","PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS","818","Egypt","EGY",2017,"Gross Exports",60.57500518674
"H4","036","AUS","Australia","49","PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS","826","Untd.Kingdom","GBR",2017,"Gross Exports",7404.61922404875
"H4","036","AUS","Australia","49","PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS","834","Tanzania","TZA",2017,"Gross Exports",12.4450281549
"H4","036","AUS","Australia","49","PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS","842","USA,PR,USVI","USA",2017,"Gross Exports",72494.4973621869
"H4","036","AUS","Australia","49","PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS","854","Burkina Faso","BFA",2017,"Gross Exports",24.0619213494
"H4","036","AUS","Australia","49","PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS","882","Samoa","WSM",2017,"Gross Exports",86.28246137412
"H4","036","AUS","Australia","49","PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS","894","Zambia","ZMB",2017,"Gross Exports",9.16929431154
"H4","036","AUS","Australia","49","PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS","899","Areas nes","UNS",2017,"Gross Exports",108.5623589754
"H4","036","AUS","Australia","50","SILK","000","World","WLD",2017,"Gross Exports",894.83126316903
"H4","036","AUS","Australia","50","SILK","124","Canada","CAN",2017,"Gross Exports",16.18160376789
"H4","036","AUS","Australia","50","SILK","144","Sri Lanka","LKA",2017,"Gross Exports",10.34785304685
"H4","036","AUS","Australia","50","SILK","156","China","CHN",2017,"Gross Exports",9.70221449439
"H4","036","AUS","Australia","50","SILK","242","Fiji","FJI",2017,"Gross Exports",45.1946986722
"H4","036","AUS","Australia","50","SILK","251","France+Monac","FRA",2017,"Gross Exports",6.62431289157
"H4","036","AUS","Australia","50","SILK","344","Hong Kong","HKG",2017,"Gross Exports",39.79878597189
"H4","036","AUS","Australia","50","SILK","360","Indonesia","IDN",2017,"Gross Exports",11.23963171254
"H4","036","AUS","Australia","50","SILK","372","Ireland","IRL",2017,"Gross Exports",6.66725322285
"H4","036","AUS","Australia","50","SILK","381","Italy","ITA",2017,"Gross Exports",4.6927647756
"H4","036","AUS","Australia","50","SILK","540","New Calednia","NCL",2017,"Gross Exports",8.90321761593
"H4","036","AUS","Australia","50","SILK","554","New Zealand","NZL",2017,"Gross Exports",399.88643579478
"H4","036","AUS","Australia","50","SILK","598","Papua N.Guin","PNG",2017,"Gross Exports",22.96694290176
"H4","036","AUS","Australia","50","SILK","699","India","IND",2017,"Gross Exports",66.71930651793
"H4","036","AUS","Australia","50","SILK","702","Singapore","SGP",2017,"Gross Exports",11.60692490331
"H4","036","AUS","Australia","50","SILK","704","Viet Nam","VNM",2017,"Gross Exports",61.66845005112
"H4","036","AUS","Australia","50","SILK","764","Thailand","THA",2017,"Gross Exports",35.80993591263
"H4","036","AUS","Australia","50","SILK","826","Untd.Kingdom","GBR",2017,"Gross Exports",84.77724940443
"H4","036","AUS","Australia","50","SILK","842","USA,PR,USVI","USA",2017,"Gross Exports",52.04368151136
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","000","World","WLD",2017,"Gross Exports",2821430.08729078
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","050","Bangladesh","BGD",2017,"Gross Exports",9.42233554944
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","100","Bulgaria","BGR",2017,"Gross Exports",5760.21310334811
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","120","Cameroon","CMR",2017,"Gross Exports",115.05478370661
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","124","Canada","CAN",2017,"Gross Exports",344.08470850479
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","156","China","CHN",2017,"Gross Exports",2109183.30574837
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","170","Colombia","COL",2017,"Gross Exports",26.22120657948
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","203","Czech Rep","CZE",2017,"Gross Exports",114102.150156788
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","208","Denmark","DNK",2017,"Gross Exports",35.59676783949
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","242","Fiji","FJI",2017,"Gross Exports",2072.76122934243
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","246","Finland","FIN",2017,"Gross Exports",0.02990487357
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","268","Georgia","GEO",2017,"Gross Exports",3952.91436952005
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","276","Germany","DEU",2017,"Gross Exports",6355.552425255
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","344","Hong Kong","HKG",2017,"Gross Exports",188.03877784164
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","360","Indonesia","IDN",2017,"Gross Exports",67.80968421579
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","364","Iran-Islam.R","IRN",2017,"Gross Exports",10006.1170211079
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","381","Italy","ITA",2017,"Gross Exports",175014.959261792
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","392","Japan","JPN",2017,"Gross Exports",11092.817953102
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","410","Korea Rep.","KOR",2017,"Gross Exports",81192.9394393672
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","440","Lithuania","LTU",2017,"Gross Exports",409.9421412306
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","446","Macau","MAC",2017,"Gross Exports",0.11425195287
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","458","Malaysia","MYS",2017,"Gross Exports",19568.7248305903
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","480","Mauritius","MUS",2017,"Gross Exports",1923.26369919948
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","484","Mexico","MEX",2017,"Gross Exports",1975.44003566283
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","490","Asia Othr.ns","OAS",2017,"Gross Exports",18447.5673499105
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","512","Oman","OMN",2017,"Gross Exports",2.2313636433
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","528","Netherlands","NLD",2017,"Gross Exports",568.56219139566
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","554","New Zealand","NZL",2017,"Gross Exports",1481.748145812
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","586","Pakistan","PAK",2017,"Gross Exports",936.4979535516
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","598","Papua N.Guin","PNG",2017,"Gross Exports",4.81238426988
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","604","Peru","PER",2017,"Gross Exports",33.85615083939
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","608","Philippines","PHL",2017,"Gross Exports",2.74741441029
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","620","Portugal","PRT",2017,"Gross Exports",239.47286000715
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","682","Saudi Arabia","SAU",2017,"Gross Exports",2.530412379
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","699","India","IND",2017,"Gross Exports",168910.594739067
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","702","Singapore","SGP",2017,"Gross Exports",304.48988910648
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","704","Viet Nam","VNM",2017,"Gross Exports",1361.19163216014
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","710","South Africa","ZAF",2017,"Gross Exports",2272.2413050953
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","724","Spain","ESP",2017,"Gross Exports",470.65363532748
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","757","Switz.Liecht","CHE",2017,"Gross Exports",83.51357679819
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","764","Thailand","THA",2017,"Gross Exports",26433.08567589
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","784","Untd Arab Em","ARE",2017,"Gross Exports",6.17037224661
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","788","Tunisia","TUN",2017,"Gross Exports",709.45938661653
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","792","Turkey","TUR",2017,"Gross Exports",2453.25933877266
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","818","Egypt","EGY",2017,"Gross Exports",38706.7696403167
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","826","Untd.Kingdom","GBR",2017,"Gross Exports",8669.73799930293
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","842","USA,PR,USVI","USA",2017,"Gross Exports",5782.59958498596
"H4","036","AUS","Australia","51","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","858","Uruguay","URY",2017,"Gross Exports",148.82045313366
"H4","036","AUS","Australia","52","COTTON","000","World","WLD",2017,"Gross Exports",1626634.31454558
"H4","036","AUS","Australia","52","COTTON","050","Bangladesh","BGD",2017,"Gross Exports",293813.608469418
"H4","036","AUS","Australia","52","COTTON","090","Solomon Is","SLB",2017,"Gross Exports",2.29654093185
"H4","036","AUS","Australia","52","COTTON","096","Brunei Darsm","BRN",2017,"Gross Exports",966.54775073967
"H4","036","AUS","Australia","52","COTTON","104","Myanmar","MMR",2017,"Gross Exports",41.99871115836
"H4","036","AUS","Australia","52","COTTON","124","Canada","CAN",2017,"Gross Exports",12.53014202583
"H4","036","AUS","Australia","52","COTTON","144","Sri Lanka","LKA",2017,"Gross Exports",36.79756353207
"H4","036","AUS","Australia","52","COTTON","156","China","CHN",2017,"Gross Exports",249194.823219971
"H4","036","AUS","Australia","52","COTTON","162","Christmas Is","CXR",2017,"Gross Exports",0.04217353965
"H4","036","AUS","Australia","52","COTTON","208","Denmark","DNK",2017,"Gross Exports",15.60114250398
"H4","036","AUS","Australia","52","COTTON","242","Fiji","FJI",2017,"Gross Exports",3960.6551310249
"H4","036","AUS","Australia","52","COTTON","251","France+Monac","FRA",2017,"Gross Exports",28.43876797344
"H4","036","AUS","Australia","52","COTTON","344","Hong Kong","HKG",2017,"Gross Exports",127.46990698794
"H4","036","AUS","Australia","52","COTTON","360","Indonesia","IDN",2017,"Gross Exports",77422.3796213356
"H4","036","AUS","Australia","52","COTTON","376","Israel","ISR",2017,"Gross Exports",6.05458671048
"H4","036","AUS","Australia","52","COTTON","381","Italy","ITA",2017,"Gross Exports",640.0256377284
"H4","036","AUS","Australia","52","COTTON","392","Japan","JPN",2017,"Gross Exports",23478.3384767643
"H4","036","AUS","Australia","52","COTTON","410","Korea Rep.","KOR",2017,"Gross Exports",22391.828475886
"H4","036","AUS","Australia","52","COTTON","458","Malaysia","MYS",2017,"Gross Exports",29402.3413394469
"H4","036","AUS","Australia","52","COTTON","484","Mexico","MEX",2017,"Gross Exports",6.2340159519
"H4","036","AUS","Australia","52","COTTON","490","Asia Othr.ns","OAS",2017,"Gross Exports",16672.8327230253
"H4","036","AUS","Australia","52","COTTON","520","Nauru","NRU",2017,"Gross Exports",4.49646611832
"H4","036","AUS","Australia","52","COTTON","540","New Calednia","NCL",2017,"Gross Exports",167.52633494751
"H4","036","AUS","Australia","52","COTTON","548","Vanuatu","VUT",2017,"Gross Exports",4.81621822803
"H4","036","AUS","Australia","52","COTTON","554","New Zealand","NZL",2017,"Gross Exports",2368.32643066734
"H4","036","AUS","Australia","52","COTTON","586","Pakistan","PAK",2017,"Gross Exports",10453.4808942574
"H4","036","AUS","Australia","52","COTTON","598","Papua N.Guin","PNG",2017,"Gross Exports",37.73918365371
"H4","036","AUS","Australia","52","COTTON","608","Philippines","PHL",2017,"Gross Exports",1.380224934
"H4","036","AUS","Australia","52","COTTON","634","Qatar","QAT",2017,"Gross Exports",1.55582021727
"H4","036","AUS","Australia","52","COTTON","699","India","IND",2017,"Gross Exports",134081.124612053
"H4","036","AUS","Australia","52","COTTON","702","Singapore","SGP",2017,"Gross Exports",102.87583224732
"H4","036","AUS","Australia","52","COTTON","704","Viet Nam","VNM",2017,"Gross Exports",284999.029665541
"H4","036","AUS","Australia","52","COTTON","752","Sweden","SWE",2017,"Gross Exports",3.79715215176
"H4","036","AUS","Australia","52","COTTON","764","Thailand","THA",2017,"Gross Exports",79984.459727863
"H4","036","AUS","Australia","52","COTTON","776","Tonga","TON",2017,"Gross Exports",5.92883288316
"H4","036","AUS","Australia","52","COTTON","784","Untd Arab Em","ARE",2017,"Gross Exports",69.30952864407
"H4","036","AUS","Australia","52","COTTON","792","Turkey","TUR",2017,"Gross Exports",100725.399626608
"H4","036","AUS","Australia","52","COTTON","807","TFYR Macedna","MKD",2017,"Gross Exports",1.06277319918
"H4","036","AUS","Australia","52","COTTON","826","Untd.Kingdom","GBR",2017,"Gross Exports",493.52166210897
"H4","036","AUS","Australia","52","COTTON","842","USA,PR,USVI","USA",2017,"Gross Exports",233.04561256449
"H4","036","AUS","Australia","52","COTTON","899","Areas nes","UNS",2017,"Gross Exports",294674.593550039
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","000","World","WLD",2017,"Gross Exports",721.04407456257
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","056","Belgium","BEL",2017,"Gross Exports",4.36764512448
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","156","China","CHN",2017,"Gross Exports",15.14643506739
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","242","Fiji","FJI",2017,"Gross Exports",3.02499298035
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","251","France+Monac","FRA",2017,"Gross Exports",0.10811761983
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","288","Ghana","GHA",2017,"Gross Exports",1.01599890975
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","344","Hong Kong","HKG",2017,"Gross Exports",14.68636008939
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","404","Kenya","KEN",2017,"Gross Exports",0.06517728855
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","490","Asia Othr.ns","OAS",2017,"Gross Exports",6.70789317924
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","528","Netherlands","NLD",2017,"Gross Exports",23.16554193393
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","540","New Calednia","NCL",2017,"Gross Exports",16.03284619167
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","548","Vanuatu","VUT",2017,"Gross Exports",392.57124364458
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","554","New Zealand","NZL",2017,"Gross Exports",166.69589961222
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","598","Papua N.Guin","PNG",2017,"Gross Exports",5.70953047698
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","608","Philippines","PHL",2017,"Gross Exports",16.32959455248
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","699","India","IND",2017,"Gross Exports",13.01705471088
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","702","Singapore","SGP",2017,"Gross Exports",0.23923898856
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","764","Thailand","THA",2017,"Gross Exports",3.00505639797
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","784","Untd Arab Em","ARE",2017,"Gross Exports",13.23865749195
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","826","Untd.Kingdom","GBR",2017,"Gross Exports",4.45812653682
"H4","036","AUS","Australia","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","842","USA,PR,USVI","USA",2017,"Gross Exports",21.45866376555
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","000","World","WLD",2017,"Gross Exports",21187.6351295935
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","032","Argentina","ARG",2017,"Gross Exports",78.56086966002
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","048","Bahrain","BHR",2017,"Gross Exports",8.37566497449
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","056","Belgium","BEL",2017,"Gross Exports",10.66913873982
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","076","Brazil","BRA",2017,"Gross Exports",157.33567418481
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","090","Solomon Is","SLB",2017,"Gross Exports",1.50214480317
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","096","Brunei Darsm","BRN",2017,"Gross Exports",34.32849448347
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","124","Canada","CAN",2017,"Gross Exports",573.74033527305
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","144","Sri Lanka","LKA",2017,"Gross Exports",66.38575215888
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","152","Chile","CHL",2017,"Gross Exports",242.47101528045
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","156","China","CHN",2017,"Gross Exports",1603.15119742338
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","203","Czech Rep","CZE",2017,"Gross Exports",4.43128882977
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","242","Fiji","FJI",2017,"Gross Exports",923.140443357
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","251","France+Monac","FRA",2017,"Gross Exports",6.98010420789
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","276","Germany","DEU",2017,"Gross Exports",41.7748080024
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","344","Hong Kong","HKG",2017,"Gross Exports",290.18922520698
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","360","Indonesia","IDN",2017,"Gross Exports",184.10590357137
"H4","036","AUS","Australia","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","381","Italy","ITA",2017,"Gross Exports",32.78494293228
