"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","ProductDescription","PartnerCode","PartnerName","PartnerISO3","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","076","BRA","Brazil","52","COTTON","208","Denmark","DNK",2017,"Gross Exports",2.574
"H4","076","BRA","Brazil","52","COTTON","214","Dominican Rp","DOM",2017,"Gross Exports",1067.82
"H4","076","BRA","Brazil","52","COTTON","218","Ecuador","ECU",2017,"Gross Exports",13141.742
"H4","076","BRA","Brazil","52","COTTON","222","El Salvador","SLV",2017,"Gross Exports",879.614
"H4","076","BRA","Brazil","52","COTTON","233","Estonia","EST",2017,"Gross Exports",332.588
"H4","076","BRA","Brazil","52","COTTON","251","France+Monac","FRA",2017,"Gross Exports",417.188
"H4","076","BRA","Brazil","52","COTTON","276","Germany","DEU",2017,"Gross Exports",206.138
"H4","076","BRA","Brazil","52","COTTON","300","Greece","GRC",2017,"Gross Exports",45.114
"H4","076","BRA","Brazil","52","COTTON","320","Guatemala","GTM",2017,"Gross Exports",735.01
"H4","076","BRA","Brazil","52","COTTON","328","Guyana","GUY",2017,"Gross Exports",32.555
"H4","076","BRA","Brazil","52","COTTON","340","Honduras","HND",2017,"Gross Exports",2120.539
"H4","076","BRA","Brazil","52","COTTON","344","Hong Kong","HKG",2017,"Gross Exports",45.681
"H4","076","BRA","Brazil","52","COTTON","360","Indonesia","IDN",2017,"Gross Exports",284647.546
"H4","076","BRA","Brazil","52","COTTON","372","Ireland","IRL",2017,"Gross Exports",11.76
"H4","076","BRA","Brazil","52","COTTON","381","Italy","ITA",2017,"Gross Exports",9862.63
"H4","076","BRA","Brazil","52","COTTON","388","Jamaica","JAM",2017,"Gross Exports",1.008
"H4","076","BRA","Brazil","52","COTTON","392","Japan","JPN",2017,"Gross Exports",7514.947
"H4","076","BRA","Brazil","52","COTTON","410","Korea Rep.","KOR",2017,"Gross Exports",79818.569
"H4","076","BRA","Brazil","52","COTTON","426","Lesotho","LSO",2017,"Gross Exports",1141.122
"H4","076","BRA","Brazil","52","COTTON","450","Madagascar","MDG",2017,"Gross Exports",1.239
"H4","076","BRA","Brazil","52","COTTON","454","Malawi","MWI",2017,"Gross Exports",7.251
"H4","076","BRA","Brazil","52","COTTON","458","Malaysia","MYS",2017,"Gross Exports",77318.403
"H4","076","BRA","Brazil","52","COTTON","480","Mauritius","MUS",2017,"Gross Exports",1039.68
"H4","076","BRA","Brazil","52","COTTON","484","Mexico","MEX",2017,"Gross Exports",7804.597
"H4","076","BRA","Brazil","52","COTTON","490","Asia Othr.ns","OAS",2017,"Gross Exports",9825.429
"H4","076","BRA","Brazil","52","COTTON","504","Morocco","MAR",2017,"Gross Exports",1699.181
"H4","076","BRA","Brazil","52","COTTON","528","Netherlands","NLD",2017,"Gross Exports",2508.99
"H4","076","BRA","Brazil","52","COTTON","554","New Zealand","NZL",2017,"Gross Exports",19.439
"H4","076","BRA","Brazil","52","COTTON","558","Nicaragua","NIC",2017,"Gross Exports",103.709
"H4","076","BRA","Brazil","52","COTTON","586","Pakistan","PAK",2017,"Gross Exports",78151.125
"H4","076","BRA","Brazil","52","COTTON","591","Panama","PAN",2017,"Gross Exports",249.704
"H4","076","BRA","Brazil","52","COTTON","600","Paraguay","PRY",2017,"Gross Exports",18783.717
"H4","076","BRA","Brazil","52","COTTON","604","Peru","PER",2017,"Gross Exports",8083.292
"H4","076","BRA","Brazil","52","COTTON","616","Poland","POL",2017,"Gross Exports",53.874
"H4","076","BRA","Brazil","52","COTTON","620","Portugal","PRT",2017,"Gross Exports",11260.759
"H4","076","BRA","Brazil","52","COTTON","682","Saudi Arabia","SAU",2017,"Gross Exports",0.068
"H4","076","BRA","Brazil","52","COTTON","699","India","IND",2017,"Gross Exports",8447.917
"H4","076","BRA","Brazil","52","COTTON","702","Singapore","SGP",2017,"Gross Exports",3254.484
"H4","076","BRA","Brazil","52","COTTON","703","Slovakia","SVK",2017,"Gross Exports",30.704
"H4","076","BRA","Brazil","52","COTTON","704","Viet Nam","VNM",2017,"Gross Exports",268678.213
"H4","076","BRA","Brazil","52","COTTON","710","South Africa","ZAF",2017,"Gross Exports",607.181
"H4","076","BRA","Brazil","52","COTTON","716","Zimbabwe","ZWE",2017,"Gross Exports",7.894
"H4","076","BRA","Brazil","52","COTTON","724","Spain","ESP",2017,"Gross Exports",765.472
"H4","076","BRA","Brazil","52","COTTON","740","Suriname","SUR",2017,"Gross Exports",77.515
"H4","076","BRA","Brazil","52","COTTON","752","Sweden","SWE",2017,"Gross Exports",149.276
"H4","076","BRA","Brazil","52","COTTON","757","Switz.Liecht","CHE",2017,"Gross Exports",0.914
"H4","076","BRA","Brazil","52","COTTON","764","Thailand","THA",2017,"Gross Exports",38994.355
"H4","076","BRA","Brazil","52","COTTON","780","Trinidad Tbg","TTO",2017,"Gross Exports",33.477
"H4","076","BRA","Brazil","52","COTTON","784","Untd Arab Em","ARE",2017,"Gross Exports",0.092
"H4","076","BRA","Brazil","52","COTTON","788","Tunisia","TUN",2017,"Gross Exports",1002.684
"H4","076","BRA","Brazil","52","COTTON","792","Turkey","TUR",2017,"Gross Exports",187438.493
"H4","076","BRA","Brazil","52","COTTON","818","Egypt","EGY",2017,"Gross Exports",33.654
"H4","076","BRA","Brazil","52","COTTON","826","Untd.Kingdom","GBR",2017,"Gross Exports",0.45
"H4","076","BRA","Brazil","52","COTTON","842","USA,PR,USVI","USA",2017,"Gross Exports",2839.79
"H4","076","BRA","Brazil","52","COTTON","858","Uruguay","URY",2017,"Gross Exports",6901.989
"H4","076","BRA","Brazil","52","COTTON","862","Venezuela","VEN",2017,"Gross Exports",2393.027
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","000","World","WLD",2017,"Gross Exports",45734.127
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","012","Algeria","DZA",2017,"Gross Exports",2810.532
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","024","Angola","AGO",2017,"Gross Exports",0.825
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","032","Argentina","ARG",2017,"Gross Exports",1083.737
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","048","Bahrain","BHR",2017,"Gross Exports",34.427
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","050","Bangladesh","BGD",2017,"Gross Exports",221.761
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","056","Belgium","BEL",2017,"Gross Exports",4.549
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","068","Bolivia","BOL",2017,"Gross Exports",97.132
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","120","Cameroon","CMR",2017,"Gross Exports",29.566
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","124","Canada","CAN",2017,"Gross Exports",631.251
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","152","Chile","CHL",2017,"Gross Exports",40.66
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","156","China","CHN",2017,"Gross Exports",10540.275
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","170","Colombia","COL",2017,"Gross Exports",4.91
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","178","Congo","COG",2017,"Gross Exports",0.176
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","214","Dominican Rp","DOM",2017,"Gross Exports",1.3
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","218","Ecuador","ECU",2017,"Gross Exports",1.367
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","222","El Salvador","SLV",2017,"Gross Exports",578.022
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","251","France+Monac","FRA",2017,"Gross Exports",0.036
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","276","Germany","DEU",2017,"Gross Exports",26.885
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","288","Ghana","GHA",2017,"Gross Exports",62.874
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","320","Guatemala","GTM",2017,"Gross Exports",0.791
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","328","Guyana","GUY",2017,"Gross Exports",2.254
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","360","Indonesia","IDN",2017,"Gross Exports",1231.444
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","381","Italy","ITA",2017,"Gross Exports",5.741
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","414","Kuwait","KWT",2017,"Gross Exports",203.607
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","478","Mauritania","MRT",2017,"Gross Exports",162.468
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","484","Mexico","MEX",2017,"Gross Exports",1105.906
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","504","Morocco","MAR",2017,"Gross Exports",85.318
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","508","Mozambique","MOZ",2017,"Gross Exports",334.62
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","528","Netherlands","NLD",2017,"Gross Exports",0.212
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","586","Pakistan","PAK",2017,"Gross Exports",29.972
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","600","Paraguay","PRY",2017,"Gross Exports",22.62
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","608","Philippines","PHL",2017,"Gross Exports",689.432
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","616","Poland","POL",2017,"Gross Exports",21.356
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","620","Portugal","PRT",2017,"Gross Exports",11917.103
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","643","Russian Fed","RUS",2017,"Gross Exports",306.087
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","699","India","IND",2017,"Gross Exports",1668.37
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","710","South Africa","ZAF",2017,"Gross Exports",172.719
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","724","Spain","ESP",2017,"Gross Exports",917.271
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","764","Thailand","THA",2017,"Gross Exports",156.499
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","784","Untd Arab Em","ARE",2017,"Gross Exports",0.435
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","788","Tunisia","TUN",2017,"Gross Exports",24.288
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","792","Turkey","TUR",2017,"Gross Exports",72.21
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","818","Egypt","EGY",2017,"Gross Exports",2470.009
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","826","Untd.Kingdom","GBR",2017,"Gross Exports",0.933
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","842","USA,PR,USVI","USA",2017,"Gross Exports",7937.66
"H4","076","BRA","Brazil","53","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN","858","Uruguay","URY",2017,"Gross Exports",24.517
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","000","World","WLD",2017,"Gross Exports",100075.664
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","024","Angola","AGO",2017,"Gross Exports",58.422
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","032","Argentina","ARG",2017,"Gross Exports",40362.209
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","036","Australia","AUS",2017,"Gross Exports",0.8
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","056","Belgium","BEL",2017,"Gross Exports",11937.885
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","068","Bolivia","BOL",2017,"Gross Exports",3266.948
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","112","Belarus","BLR",2017,"Gross Exports",91.124
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","124","Canada","CAN",2017,"Gross Exports",29.525
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","132","Cape Verde","CPV",2017,"Gross Exports",2.242
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","152","Chile","CHL",2017,"Gross Exports",4376.058
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","156","China","CHN",2017,"Gross Exports",2007.706
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","170","Colombia","COL",2017,"Gross Exports",4051.41
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","178","Congo","COG",2017,"Gross Exports",1.273
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","188","Costa Rica","CRI",2017,"Gross Exports",329.139
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","192","Cuba","CUB",2017,"Gross Exports",229.08
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","208","Denmark","DNK",2017,"Gross Exports",22.507
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","214","Dominican Rp","DOM",2017,"Gross Exports",543.546
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","218","Ecuador","ECU",2017,"Gross Exports",2987.916
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","222","El Salvador","SLV",2017,"Gross Exports",229.574
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","226","Eq.Guinea","GNQ",2017,"Gross Exports",0.236
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","251","France+Monac","FRA",2017,"Gross Exports",77.217
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","276","Germany","DEU",2017,"Gross Exports",126.86
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","288","Ghana","GHA",2017,"Gross Exports",1.441
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","300","Greece","GRC",2017,"Gross Exports",6.782
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","320","Guatemala","GTM",2017,"Gross Exports",386.441
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","340","Honduras","HND",2017,"Gross Exports",74.159
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","344","Hong Kong","HKG",2017,"Gross Exports",53.016
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","360","Indonesia","IDN",2017,"Gross Exports",5.197
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","376","Israel","ISR",2017,"Gross Exports",14.357
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","381","Italy","ITA",2017,"Gross Exports",45.751
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","388","Jamaica","JAM",2017,"Gross Exports",90.222
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","392","Japan","JPN",2017,"Gross Exports",260.207
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","400","Jordan","JOR",2017,"Gross Exports",2.457
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","410","Korea Rep.","KOR",2017,"Gross Exports",30.503
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","422","Lebanon","LBN",2017,"Gross Exports",32.654
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","440","Lithuania","LTU",2017,"Gross Exports",472.562
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","458","Malaysia","MYS",2017,"Gross Exports",10.945
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","470","Malta","MLT",2017,"Gross Exports",5.343
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","480","Mauritius","MUS",2017,"Gross Exports",0.095
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","484","Mexico","MEX",2017,"Gross Exports",2086.926
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","490","Asia Othr.ns","OAS",2017,"Gross Exports",5.789
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","504","Morocco","MAR",2017,"Gross Exports",3.343
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","508","Mozambique","MOZ",2017,"Gross Exports",0.64
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","528","Netherlands","NLD",2017,"Gross Exports",87.75
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","531","","CUW",2017,"Gross Exports",18.186
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","554","New Zealand","NZL",2017,"Gross Exports",23.595
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","558","Nicaragua","NIC",2017,"Gross Exports",263.138
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","591","Panama","PAN",2017,"Gross Exports",187.673
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","600","Paraguay","PRY",2017,"Gross Exports",5158.793
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","604","Peru","PER",2017,"Gross Exports",12414.722
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","616","Poland","POL",2017,"Gross Exports",87.801
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","620","Portugal","PRT",2017,"Gross Exports",7.575
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","624","GuineaBissau","GNB",2017,"Gross Exports",0.408
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","642","Romania","ROM",2017,"Gross Exports",19.495
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","643","Russian Fed","RUS",2017,"Gross Exports",98.068
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","682","Saudi Arabia","SAU",2017,"Gross Exports",10.006
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","699","India","IND",2017,"Gross Exports",394.409
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","702","Singapore","SGP",2017,"Gross Exports",0.571
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","704","Viet Nam","VNM",2017,"Gross Exports",22.473
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","710","South Africa","ZAF",2017,"Gross Exports",164.298
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","724","Spain","ESP",2017,"Gross Exports",1834.488
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","740","Suriname","SUR",2017,"Gross Exports",0.146
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","752","Sweden","SWE",2017,"Gross Exports",0.025
"H4","076","BRA","Brazil","54","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS","757","Switz.Liecht","CHE",2017,"Gross Exports",9.294
